Hour;Temperature °C
5603;13.242
5604;13.924
5605;14.791
5606;15.322
5607;15.623
5608;15.59
5609;15.479
5610;15.322
5611;15.122
5612;14.858
5613;14.544
5614;14.144
5615;13.841
5616;13.597
5617;13.189
5618;13.289
5619;13.389
5620;13.489
5621;13.612
5622;13.879
5623;14.167
5624;14.557
5625;15.508
5626;16.494
5627;17.543
5628;17.843
5629;18.078
5630;18.203
5631;17.908
5632;17.544
5633;17.134
5634;16.667
5635;16.221
5636;15.771
5637;15.412
5638;15.07
5639;14.777
5640;14.7
5641;14.776
5642;14.662
5643;14.426
5644;14.201
5645;13.947
5646;13.714
5647;13.456
5648;13.177
5649;13.453
5650;13.71
5651;14.039
5652;14.76
5653;15.578
5654;16.412
5655;17.135
5656;17.883
5657;18.469
5658;17.866
5659;17.058
5660;16.205
5661;15.391
5662;14.655
5663;14.035
5664;13.535
5665;13.578
5666;13.058
5667;12.538
5668;11.998
5669;11.542
5670;11.639
5671;11.835
5672;12.088
5673;12.354
5674;12.61
5675;12.976
5676;14.022
5677;15.168
5678;16.368
5679;16.856
5680;17.188
5681;17.128
5682;16.532
5683;15.332
5684;14.223
5685;13.466
5686;12.882
5687;12.399
5688;12.033
5689;11.588
5690;11.587
5691;11.767
5692;12.057
5693;12.29
5694;12.567
5695;12.86
5696;13.113
5697;13.2
5698;13.215
5699;13.309
5700;13.766
5701;14.41
5702;15.028
5703;15.604
5704;16.145
5705;16.452
5706;15.642
5707;14.268
5708;13.295
5709;12.622
5710;12.422
5711;12.286
5712;12.19
5713;12.122
5714;12.085
5715;11.946
5716;11.782
5717;11.621
5718;11.91
5719;12.227
5720;12.566
5721;13.355
5722;14.172
5723;15.011
5724;15.654
5725;16.322
5726;16.867
5727;17.149
5728;17.288
5729;17.237
5730;16.877
5731;16.177
5732;15.493
5733;14.978
5734;14.516
5735;14.053
5736;13.674
5737;13.344
5738;12.944
5739;13.067
5740;13.215
5741;13.385
5742;13.845
5743;14.345
5744;14.88
5745;15.492
5746;16.134
5747;16.823
5748;17.711
5749;18.659
5750;19.336
5751;19.376
5752;19.191
5753;18.957
5754;18.734
5755;18.58
5756;18.333
5757;17.845
5758;17.266
5759;16.777
5760;16.538
5761;16.539
5762;16.291
5763;16.033
5764;15.733
5765;15.511
5766;15.41
5767;15.46
5768;15.651
5769;16.034
5770;16.718
5771;17.365
5772;18.112
5773;18.912
5774;19.704
5775;19.618
5776;19.334
5777;19.054
5778;18.566
5779;17.966
5780;17.366
5781;16.734
5782;16.077
5783;15.485
5784;15.019
5785;13.989
5786;14.21
5787;14.447
5788;14.78
5789;14.804
5790;14.568
5791;13.782
5792;13.101
5793;13.626
5794;14.412
5795;15.165
5796;16.09
5797;17.178
5798;18.145
5799;18.211
5800;18.047
5801;17.656
5802;16.995
5803;16.099
5804;15.089
5805;13.932
5806;12.752
5807;11.741
5808;11.254
5809;11.029
5810;10.919
5811;10.809
5812;10.652
5813;10.733
5814;11.249
5815;11.953
5816;12.663
5817;13.325
5818;13.934
5819;14.46
5820;14.854
5821;15.167
5822;15.492
5823;15.863
5824;16.343
5825;16.599
5826;16.533
5827;16.233
5828;15.922
5829;15.722
5830;15.522
5831;15.322
5832;15.031
5833;14.714
5834;14.431
5835;14.148
5836;13.89
5837;13.66
5838;13.507
5839;13.386
5840;13.273
5841;13.126
5842;12.979
5843;12.839
5844;12.734
5845;12.668
5846;12.596
5847;12.416
5848;12.222
5849;12.012
5850;11.845
5851;11.681
5852;11.522
5853;11.389
5854;11.252
5855;11.111
5856;11.13
5857;11.441
5858;11.224
5859;11.007
5860;10.765
5861;10.574
5862;10.553
5863;10.793
5864;11.033
5865;12.068
5866;13.265
5867;14.457
5868;15.514
5869;16.577
5870;17.418
5871;17.7
5872;17.7
5873;17.522
5874;17.163
5875;16.497
5876;15.94
5877;15.074
5878;14.222
5879;13.42
5880;12.734
5881;11.611
5882;11.424
5883;11.237
5884;11.079
5885;11.003
5886;11.213
5887;11.524
5888;11.901
5889;12.373
5890;12.902
5891;13.445
5892;13.945
5893;14.445
5894;14.932
5895;15.365
5896;15.827
5897;16.207
5898;15.677
5899;14.977
5900;14.399
5901;14.015
5902;13.733
5903;13.501
5904;13.262
5905;13.192
5906;12.694
5907;12.146
5908;11.48
5909;11.182
5910;11.176
5911;11.642
5912;12.119
5913;12.614
5914;13.148
5915;13.797
5916;14.512
5917;15.312
5918;15.481
5919;15.152
5920;14.018
5921;13.211
5922;12.68
5923;12.614
5924;12.537
5925;12.402
5926;12.136
5927;11.859
5928;11.544
5929;11.127
5930;10.743
5931;10.358
5932;10.001
5933;9.6902
5934;9.5148
5935;9.3517
5936;9.2088
5937;9.645
5938;10.145
5939;10.694
5940;11.417
5941;12.155
5942;12.705
5943;12.57
5944;12.244
5945;11.824
5946;11.335
5947;10.798
5948;10.283
5949;9.9375
5950;9.5521
5951;9.2965
5952;9.0925
5953;8.9272
5954;8.8123
5955;8.6974
5956;8.5542
5957;8.411
5958;8.311
5959;8.211
5960;8.1119
5961;8.5334
5962;8.9549
5963;9.3633
5964;9.7061
5965;9.9689
5966;10.176
5967;10.378
5968;10.578
5969;10.415
5970;9.821
5971;8.721
5972;7.726
5973;6.9065
5974;6.2663
5975;5.731
5976;5.3833
5977;5.211
5978;5.111
5979;5.011
5980;4.911
5981;4.9615
5982;5.156
5983;5.6398
5984;6.056
5985;7.7865
5986;9.6083
5987;11.084
5988;12.213
5989;12.747
5990;13.052
5991;13.133
5992;12.833
5993;12.377
5994;11.788
5995;10.988
5996;10.343
5997;9.8108
5998;9.4442
5999;9.1639
6000;8.922
6001;8.722
6002;8.522
6003;8.322
6004;8.1231
6005;8.0243
6006;8.0481
6007;8.1908
6008;8.4586
6009;8.8151
6010;9.2572
6011;9.7745
6012;10.364
6013;11.023
6014;11.681
6015;12.382
6016;13.119
6017;13.481
6018;13.199
6019;12.313
6020;11.474
6021;11.001
6022;10.658
6023;10.3
6024;10.3
6025;10.328
6026;10.28
6027;10.122
6028;9.922
6029;9.722
6030;9.522
6031;9.322
6032;9.1636
6033;10.614
6034;12.381
6035;13.724
6036;14.535
6037;14.799
6038;15.098
6039;15.461
6040;15.945
6041;16.312
6042;15.688
6043;14.888
6044;14.112
6045;13.407
6046;12.765
6047;12.098
6048;11.494
6049;9.8801
6050;10.407
6051;10.934
6052;11.561
6053;12.14
6054;12.649
6055;13.056
6056;13.623
6057;14.404
6058;15.328
6059;16.29
6060;16.486
6061;16.499
6062;16.589
6063;16.774
6064;16.907
6065;16.79
6066;16.3
6067;15.486
6068;14.669
6069;13.981
6070;13.448
6071;12.866
6072;12.266
6073;11.442
6074;11.118
6075;10.822
6076;10.622
6077;10.377
6078;10.667
6079;10.967
6080;11.582
6081;12.635
6082;14.135
6083;15.576
6084;16.777
6085;17.813
6086;18.788
6087;18.96
6088;19.057
6089;18.985
6090;17.805
6091;16.363
6092;14.956
6093;13.732
6094;12.532
6095;11.567
6096;10.844
6097;10.789
6098;10.036
6099;9.2831
6100;8.488
6101;8.1077
6102;8.3682
6103;9.1717
6104;10.012
6105;12.149
6106;14.371
6107;16.64
6108;17.612
6109;18.386
6110;19.09
6111;18.944
6112;18.525
6113;18.052
6114;16.914
6115;15.462
6116;14.33
6117;13.655
6118;13.155
6119;12.655
6120;12.155
6121;11.655
6122;11.155
6123;10.032
6124;8.832
6125;8.0417
6126;7.7046
6127;7.9703
6128;8.4877
6129;9.713
6130;11.396
6131;12.937
6132;14.012
6133;14.794
6134;15.455
6135;15.732
6136;15.747
6137;15.52
6138;14.554
6139;13.159
6140;11.772
6141;10.768
6142;9.8342
6143;8.9036
6144;8.0091
6145;7.199
6146;6.3488
6147;6.022
6148;5.822
6149;5.8015
6150;5.956
6151;6.356
6152;6.9954
6153;7.868
6154;9.068
6155;10.118
6156;11.024
6157;11.79
6158;12.314
6159;12.599
6160;12.524
6161;12.522
6162;12.322
6163;12.059
6164;11.833
6165;11.533
6166;11.233
6167;10.965
6168;10.722
6169;10.522
6170;10.322
6171;10.122
6172;9.922
6173;9.7619
6174;9.7117
6175;9.7
6176;9.7644
6177;10.056
6178;10.456
6179;10.856
6180;11.287
6181;11.721
6182;12.151
6183;12.556
6184;12.945
6185;13.315
6186;12.746
6187;12.019
6188;11.307
6189;11.169
6190;11.131
6191;11.09
6192;10.741
6193;10.444
6194;10.092
6195;9.9398
6196;9.9012
6197;9.8353
6198;9.8
6199;9.8
6200;9.8126
6201;10.601
6202;11.568
6203;12.5
6204;13.492
6205;14.49
6206;15.49
6207;15.365
6208;15.161
6209;14.924
6210;14.237
6211;13.516
6212;12.779
6213;12.141
6214;11.086
6215;10.856
6216;10.626
6217;10.486
6218;10.338
6219;10.211
6220;10.111
6221;10.011
6222;9.9387
6223;9.9024
6224;9.8661
6225;9.7882
6226;9.9778
6227;10.167
6228;10.634
6229;11.231
6230;11.817
6231;12.377
6232;12.885
6233;13.203
6234;12.669
6235;11.732
6236;10.816
6237;9.988
6238;9.1947
6239;8.4199
6240;7.855
6241;7.364
6242;6.8551
6243;6.3463
6244;5.1562
6245;5.3029
6246;5.4581
6247;5.2481
6248;6.1642
6249;7.4822
6250;9.1157
6251;10.557
6252;11.565
6253;12.214
6254;12.734
6255;13.047
6256;13.177
6257;13.051
6258;12.305
6259;11.09
6260;9.9816
6261;9.668
6262;9.6298
6263;9.606
6264;9.6
6265;10.518
6266;9.6091
6267;8.7008
6268;7.7835
6269;6.678
6270;6.878
6271;6.3289
6272;7.5124
6273;9.08
6274;11.08
6275;12.909
6276;14.101
6277;14.978
6278;15.755
6279;16.008
6280;16.089
6281;15.984
6282;14.587
6283;12.887
6284;11.214
6285;10.073
6286;8.9843
6287;7.8163
6288;7.7855
6289;7.7023
6290;7.6974
6291;7.611
6292;7.511
6293;7.4157
6294;7.6155
6295;7.8369
6296;8.078
6297;9.5619
6298;11.196
6299;12.62
6300;13.108
6301;13.436
6302;13.589
6303;13.389
6304;13.076
6305;12.681
6306;12.148
6307;11.566
6308;11.035
6309;10.747
6310;10.522
6311;10.305
6312;10.027
6313;9.733
6314;9.433
6315;9.222
6316;9.022
6317;8.822
6318;8.7136
6319;8.611
6320;8.511
6321;9.4412
6322;10.503
6323;11.371
6324;11.937
6325;12.208
6326;12.519
6327;12.952
6328;13.445
6329;13.582
6330;13.147
6331;12.299
6332;11.503
6333;10.87
6334;10.355
6335;9.8224
6336;9.4578
6337;9.144
6338;8.744
6339;8.5133
6340;8.2651
6341;8.1818
6342;8.6651
6343;9.2661
6344;9.9901
6345;11.052
6346;12.166
6347;13.27
6348;14.123
6349;14.97
6350;15.768
6351;15.396
6352;14.955
6353;14.439
6354;13.498
6355;12.51
6356;11.753
6357;11.556
6358;11.647
6359;11.657
6360;11.322
6361;10.855
6362;10.355
6363;10.484
6364;10.678
6365;10.877
6366;11.076
6367;11.219
6368;11.203
6369;12.569
6370;13.922
6371;15.244
6372;15.934
6373;16.534
6374;17.073
6375;16.786
6376;16.329
6377;15.932
6378;14.732
6379;13.46
6380;12.583
6381;12.002
6382;11.836
6383;11.711
6384;11.621
6385;11.796
6386;11.474
6387;11.137
6388;10.67
6389;10.466
6390;10.474
6391;10.841
6392;11.484
6393;12.357
6394;13.657
6395;14.703
6396;15.553
6397;16.134
6398;16.499
6399;16.078
6400;15.466
6401;14.818
6402;14.346
6403;13.887
6404;13.47
6405;13.218
6406;12.965
6407;12.693
6408;12.332
6409;11.944
6410;11.544
6411;11.59
6412;11.689
6413;11.81
6414;11.978
6415;12.178
6416;12.427
6417;12.765
6418;13.156
6419;13.434
6420;13.488
6421;13.411
6422;13.288
6423;13.121
6424;12.98
6425;12.676
6426;12.061
6427;11.288
6428;10.43
6429;9.7966
6430;9.1746
6431;8.6651
6432;8.5493
6433;8.8527
6434;8.8719
6435;8.8912
6436;8.8419
6437;8.7987
6438;8.795
6439;8.7419
6440;8.8187
6441;9.1746
6442;9.7031
6443;10.415
6444;11.546
6445;12.946
6446;14.346
6447;14.666
6448;14.878
6449;15.078
6450;14.738
6451;14.344
6452;13.944
6453;13.904
6454;13.9
6455;13.9
6456;12.654
6457;11.254
6458;9.854
6459;9.077
6460;8.377
6461;7.7253
6462;7.527
6463;7.411
6464;7.5133
6465;8.4302
6466;9.6866
6467;10.841
6468;11.78
6469;12.544
6470;13.156
6471;13.667
6472;13.967
6473;13.857
6474;13.143
6475;11.843
6476;11.312
6477;11.445
6478;12.579
6479;12.722
6480;11.922
6481;8.0581
6482;7.5166
6483;6.975
6484;6.6913
6485;6.5762
6486;6.6912
6487;6.9087
6488;7.1963
6489;8.1193
6490;9.1575
6491;10.08
6492;10.334
6493;10.489
6494;10.552
6495;10.404
6496;10.222
6497;9.9876
6498;9.5553
6499;9.1119
6500;8.7191
6501;8.77
6502;8.8757
6503;8.9814
6504;8.9689
6505;8.9
6506;8.9
6507;8.911
6508;8.811
6509;8.8149
6510;8.8568
6511;8.922
6512;9.0232
6513;9.267
6514;9.5545
6515;9.7969
6516;9.722
6517;9.527
6518;9.35
6519;9.2678
6520;9.2205
6521;9.1641
6522;8.933
6523;8.633
6524;8.3003
6525;8.4585
6526;8.618
6527;8.779
6528;8.7941
6529;8.7974
6530;8.8002
6531;8.8029
6532;8.8585
6533;8.9
6534;8.9
6535;8.9
6536;8.8516
6537;8.7161
6538;8.5805
6539;8.3784
6540;8.0561
6541;8.267
6542;8.5131
6543;8.6461
6544;8.6733
6545;8.6917
6546;8.167
6547;7.4886
6548;6.444
6549;6.044
6550;5.644
6551;5.7202
6552;6.0758
6553;6.9354
6554;7.957
6555;8.9785
6556;9.6016
6557;10.017
6558;10.178
6559;10.23
6560;10.56
6561;11.443
6562;12.666
6563;13.889
6564;14.844
6565;15.691
6566;16.512
6567;16.405
6568;16.149
6569;15.922
6570;15.01
6571;14.01
6572;13.16
6573;12.77
6574;12.522
6575;12.341
6576;12.217
6577;12.111
6578;12.011
6579;12.002
6580;12
6581;12.025
6582;12.19
6583;12.378
6584;12.556
6585;12.606
6586;12.657
6587;12.702
6588;12.718
6589;12.757
6590;12.847
6591;13.162
6592;13.499
6593;13.735
6594;13.322
6595;12.766
6596;12.188
6597;11.672
6598;11.212
6599;10.735
6600;10.16
6601;9.566
6602;8.966
6603;8.3541
6604;7.6874
6605;7.1626
6606;6.733
6607;6.433
6608;6.5192
6609;6.901
6610;7.801
6611;8.483
6612;8.9116
6613;9.0613
6614;9.0902
6615;8.4561
6616;7.6231
6617;6.8155
6618;6.1341
6619;5.5034
6620;4.9044
6621;4.5011
6622;4.1614
6623;3.8281
6624;3.444
6625;3.044
6626;2.644
6627;2.8837
6628;3.167
6629;3.5039
6630;3.9711
6631;4.5018
6632;5.045
6633;6.0762
6634;7.2519
6635;8.265
6636;8.945
6637;9.445
6638;9.8668
6639;9.6868
6640;9.433
6641;9.0378
6642;8.477
6643;7.777
6644;7.077
6645;6.3894
6646;5.756
6647;5.077
6648;4.377
6649;3.677
6650;2.9881
6651;2.544
6652;2.144
6653;1.744
6654;1.344
6655;0.944
6656;1.1225
6657;2.1784
6658;3.9629
6659;5.8979
6660;6.8816
6661;7.8272
6662;8.5502
6663;8.9913
6664;9.1782
6665;9.2881
6666;7.8743
6667;6.276
6668;4.519
6669;3.9834
6670;3.0349
6671;3.0538
6672;3.3107
6673;3.834
6674;4.434
6675;4.7639
6676;5.067
6677;5.4307
6678;5.6551
6679;5.8795
6680;6.1028
6681;6.1689
6682;6.1209
6683;6.1744
6684;6.367
6685;6.667
6686;6.967
6687;7.2653
6688;7.5018
6689;7.6257
6690;7.613
6691;7.4855
6692;7.4351
6693;7.4852
6694;7.6145
6695;7.5801
6696;7.3424
6697;6.6794
6698;6.2626
6699;5.8458
6700;5.444
6701;5.0441
6702;4.717
6703;4.3759
6704;4.1396
6705;4.6625
6706;5.234
6707;5.9319
6708;6.6007
6709;7.2641
6710;7.9144
6711;8.0646
6712;8.189
6713;8.2861
6714;8.2029
6715;8.111
6716;8.0077
6717;7.6995
6718;7.3741
6719;7.0269
6720;6.3354
6721;5.5898
6722;4.9028
6723;4.622
6724;4.3585
6725;4.0655
6726;3.7404
6727;3.3673
6728;3.1079
6729;3.7939
6730;4.6234
6731;5.556
6732;5.956
6733;6.356
6734;6.7225
6735;6.6141
6736;6.495
6737;6.1847
6738;5.4068
6739;4.3283
6740;3.321
6741;2.221
6742;1.121
6743;2.10E-02
6744;-0.34565
6745;-0.667
6746;-0.967
6747;-0.92983
6748;-0.86935
6749;-0.79189
6750;-0.24274
6751;0.334
6752;0.94645
6753;1.8391
6754;2.7593
6755;3.701
6756;4.9576
6757;6.5246
6758;7.3512
6759;7.5914
6760;7.3309
6761;6.9814
6762;6.4186
6763;5.6739
6764;4.7982
6765;4.978
6766;5.0925
6767;5.278
6768;5.5791
6769;5.967
6770;6.2954
6771;6.745
6772;7.245
6773;7.6508
6774;7.978
6775;8.178
6776;8.4408
6777;8.7503
6778;9.0836
6779;9.4874
6780;9.9393
6781;10.373
6782;11.003
6783;13.125
6784;15.625
6785;18.095
6786;16.353
6787;14.053
6788;11.478
6789;11.673
6790;11.789
6791;11.928
6792;12
6793;12.059
6794;11.952
6795;11.764
6796;11.511
6797;11.183
6798;10.724
6799;10.179
6800;9.7267
6801;9.4741
6802;9.2977
6803;9.1214
6804;9.0789
6805;9.0399
6806;9.001
6807;9.2488
6808;9.5069
6809;9.768
6810;8.596
6811;7.343
6812;6.1125
6813;5.366
6814;4.6865
6815;4.039
6816;3.3659
6817;2.588
6818;1.877
6819;1.4453
6820;1.044
6821;0.70229
6822;0.60894
6823;0.5432
6824;0.82188
6825;2.5151
6826;4.558
6827;6.6456
6828;8.413
6829;10.113
6830;11.337
6831;11.675
6832;11.328
6833;10.939
6834;10.575
6835;10.226
6836;9.8157
6837;9.324
6838;8.774
6839;8.3066
6840;7.9588
6841;7.722
6842;7.4534
6843;7.311
6844;7.211
6845;7.111
6846;7.011
6847;6.9385
6848;6.9978
6849;7.69
6850;8.696
6851;9.6601
6852;10.399
6853;11.057
6854;11.588
6855;11.896
6856;12.074
6857;12.085
6858;11.244
6859;10.18
6860;9.125
6861;8.1826
6862;7.2184
6863;6.2516
6864;5.7658
6865;5.344
6866;4.9022
6867;4.8
6868;4.8
6869;4.8003
6870;5.3869
6871;6.0489
6872;6.5413
6873;6.6694
6874;6.611
6875;6.6261
6876;6.8883
6877;7.3138
6878;7.756
6879;8.1502
6880;8.4916
6881;8.6688
6882;8.5886
6883;8.2199
6884;7.8643
6885;7.5522
6886;7.2899
6887;7.0305
6888;6.7199
6889;6.0512
6890;6.0731
6891;6.0949
6892;6.189
6893;6.289
6894;6.389
6895;6.5506
6896;6.771
6897;7.0641
6898;7.5176
6899;8.1746
6900;9.0895
6901;10.332
6902;11.123
6903;11.678
6904;11.877
6905;11.924
6906;11.744
6907;11.344
6908;10.97
6909;10.703
6910;10.418
6911;10.132
6912;10.015
6913;9.842
6914;9.8217
6915;9.8013
6916;9.7377
6917;9.5617
6918;9.243
6919;8.8173
6920;8.438
6921;8.1292
6922;7.9843
6923;8.1263
6924;8.6273
6925;9.5763
6926;10.302
6927;10.965
6928;11.515
6929;11.832
6930;11.477
6931;10.777
6932;10.17
6933;9.6655
6934;9.3321
6935;8.944
6936;8.5258
6937;8.0957
6938;7.5917
6939;6.888
6940;6.088
6941;5.288
6942;4.7554
6943;4.3386
6944;4.2095
6945;4.6948
6946;5.7756
6947;6.8033
6948;8.0532
6949;9.2918
6950;10.209
6951;10.522
6952;10.322
6953;9.7919
6954;8.231
6955;6.131
6956;4.0942
6957;3.1791
6958;2.5504
6959;1.844
6960;1.4591
6961;1.138
6962;0.78716
6963;0.789
6964;0.89119
6965;0.99938
6966;1.2099
6967;1.4929
6968;1.8901
6969;3.4922
6970;5.335
6971;6.709
6972;7.2026
6973;7.4398
6974;7.711
6975;7.611
6976;7.5099
6977;7.3872
6978;7.2528
6979;7.1088
6980;6.9647
6981;6.9308
6982;6.9856
6983;7.019
6984;7.089
6985;7.0516
6986;7.3106
6987;7.5696
6988;7.8046
6989;7.9561
6990;8.0017
6991;7.9734
6992;8.0219
6993;8.1763
6994;8.4046
6995;8.5838
6996;8.693
6997;8.7624
6998;8.8555
6999;8.9827
7000;9.1156
7001;9.1671
7002;9.1127
7003;8.9844
7004;8.822
7005;8.622
7006;7.9621
7007;8.307
7008;8.6518
7009;9.4811
7010;9.4405
7011;9.1931
7012;8.6579
7013;8.0071
7014;7.2609
7015;6.3961
7016;5.8779
7017;5.7051
7018;5.9699
7019;6.2027
7020;7.0082
7021;7.9653
7022;8.4193
7023;8.0346
7024;7.1762
7025;6.21
7026;6.1
7027;6.1
7028;5.976
7029;5.7389
7030;5.2549
7031;4.8382
7032;4.5133
7033;4.133
7034;3.833
7035;3.5058
7036;3.1412
7037;2.811
7038;2.711
7039;2.611
7040;2.7025
7041;2.9537
7042;3.5204
7043;4.0131
7044;4.4473
7045;4.7806
7046;5.0602
7047;5.247
7048;5.2951
7049;5.3432
7050;5.2525
7051;5.0941
7052;4.9686
7053;4.91
7054;4.9
7055;4.8288
7056;4.6126
7057;4.1657
7058;3.9444
7059;3.7232
7060;3.585
7061;3.45
7062;3.313
7063;2.984
7064;3.1053
7065;3.267
7066;3.567
7067;3.8847
7068;3.9
7069;3.8111
7070;3.823
7071;3.9033
7072;4.07
7073;4.1568
7074;4.1857
7075;4.119
7076;4.1
7077;4.0857
7078;4.019
7079;3.9035
7080;3.7465
7081;3.522
7082;3.2239
7083;2.8244
7084;2.3577
7085;2.2279
7086;2.3254
7087;2.7587
7088;3.0558
7089;3.211
7090;3.111
7091;3.1687
7092;3.356
7093;3.756
7094;4.1104
7095;4.2
7096;4.1954
7097;4.1809
7098;3.8694
7099;3.551
7100;3.2273
7101;2.6284
7102;2.004
7103;1.3445
7104;1.0228
7105;0.633
7106;0.3705
7107;0.30154
7108;0.23482
7109;0.31622
7110;0.55949
7111;0.956
7112;1.4722
7113;2.1155
7114;2.912
7115;3.7286
7116;4.6947
7117;5.6031
7118;6.502
7119;6.5394
7120;6.3961
7121;6.1488
7122;5.5578
7123;4.7927
7124;4.1319
7125;3.6383
7126;3.155
7127;2.7444
7128;2.5029
7129;2.222
7130;2.0035
7131;1.7145
7132;1.3479
7133;1.0965
7134;0.911
7135;0.811
7136;0.83801
7137;0.98547
7138;1.3521
7139;1.6965
7140;2.034
7141;2.3783
7142;2.7903
7143;3.659
7144;4.6204
7145;5.722
7146;5.522
7147;5.322
7148;5.1524
7149;5.367
7150;5.667
7151;5.904
7152;5.7171
7153;5.533
7154;5.3446
7155;5.4949
7156;5.8582
7157;6.0523
7158;6.0831
7159;5.9198
7160;6.0103
7161;6.3619
7162;7.0252
7163;7.4911
7164;7.789
7165;7.9249
7166;7.9632
7167;7.9431
7168;7.8954
7169;7.8
7170;7.8
7171;7.8
7172;7.8
7173;7.8
7174;7.802
7175;7.809
7176;7.8595
7177;7.9555
7178;7.9772
7179;7.9989
7180;8
7181;8
7182;8
7183;8
7184;8.0282
7185;8.0908
7186;8.2524
7187;8.389
7188;8.489
7189;8.6524
7190;8.7608
7191;8.7982
7192;8.7366
7193;8.5871
7194;8.3366
7195;8.0074
7196;7.6158
7197;7.1532
7198;6.5916
7199;6.1679
7200;5.9184
7201;5.7804
7202;5.8356
7203;5.8908
7204;6.0529
7205;6.2175
7206;6.3796
7207;6.578
7208;6.7495
7209;6.8874
7210;7.0529
7211;7.189
7212;7.289
7213;7.389
7214;7.4036
7215;7.3173
7216;7.122
7217;6.979
7218;6.9031
7219;6.9639
7220;7
7221;7
7222;7
7223;7
7224;7
7225;7.0349
7226;7.1124
7227;7.1899
7228;7.289
7229;7.389
7230;7.489
7231;7.589
7232;7.689
7233;7.789
7234;7.825
7235;7.8605
7236;7.8985
7237;7.9
7238;7.9
7239;7.9
7240;7.964
7241;7.943
7242;7.8189
7243;7.622
7244;7.4505
7245;7.3125
7246;7.1202
7247;6.9347
7248;6.628
7249;6.2325
7250;5.9339
7251;5.8395
7252;5.773
7253;5.7081
7254;5.701
7255;5.7
7256;5.7097
7257;6.0393
7258;6.3722
7259;6.7706
7260;7.438
7261;8.1966
7262;8.7368
7263;8.733
7264;8.433
7265;8.093
7266;7.5982
7267;7.0443
7268;6.4904
7269;6.1406
7270;5.9293
7271;5.9215
7272;5.9611
7273;5.9733
7274;6.1083
7275;6.335
7276;6.583
7277;6.8029
7278;6.601
7279;6.244
7280;5.9102
7281;5.8771
7282;5.8405
7283;5.8003
7284;5.8662
7285;5.9295
7286;5.9893
7287;5.9041
7288;5.811
7289;5.711
7290;5.4391
7291;4.9871
7292;4.8543
7293;4.7215
7294;4.7062
7295;4.6221
7296;4.6286
7297;4.689
7298;4.789
7299;4.8874
7300;4.9823
7301;5
7302;4.9791
7303;4.9125
7304;4.9625
7305;5.0888
7306;5.378
7307;5.5786
7308;5.8678
7309;6.256
7310;6.5667
7311;6.5946
7312;6.6
7313;6.6
7314;6.3901
7315;6.1608
7316;5.9243
7317;5.8013
7318;5.6471
7319;5.5195
7320;5.4695
7321;5.2675
7322;5.4238
7323;5.5801
7324;5.8415
7325;5.9367
7326;5.824
7327;5.4695
7328;5.0807
7329;5.278
7330;5.5623
7331;5.8076
7332;6.1857
7333;6.656
7334;7.0342
7335;7.101
7336;7.157
7337;7.1977
7338;7.1809
7339;7.143
7340;7.0369
7341;6.8244
7342;6.612
7343;6.4288
7344;6.3154
7345;6.4
7346;6.4
7347;6.4
7348;6.4634
7349;6.5
7350;6.5
7351;6.5634
7352;6.6282
7353;6.6908
7354;6.3816
7355;6.858
7356;7.3344
7357;7.7882
7358;8.1114
7359;7.9977
7360;7.7943
7361;7.5827
7362;7.4174
7363;7.2522
7364;7.2109
7365;7.3818
7366;7.6082
7367;7.7415
7368;7.7011
7369;7.522
7370;7.3185
7371;7.3004
7372;7.3777
7373;7.4
7374;7.4141
7375;7.4808
7376;7.5
7377;7.5141
7378;7.5808
7379;7.6
7380;7.6141
7381;7.6808
7382;7.7
7383;7.7141
7384;7.7808
7385;7.6391
7386;7.355
7387;6.855
7388;6.4515
7389;6.1361
7390;6.0028
7391;5.7255
7392;5.355
7393;4.8144
7394;4.3735
7395;3.944
7396;3.544
7397;3.3027
7398;3.2075
7399;3.3742
7400;3.7112
7401;4.212
7402;5.012
7403;5.812
7404;6.078
7405;6.278
7406;6.446
7407;6.5793
7408;6.6127
7409;6.657
7410;6.7097
7411;6.7763
7412;6.8
7413;6.7903
7414;6.7237
7415;6.6039
7416;6.4231
7417;6.033
7418;5.733
7419;5.4152
7420;4.9572
7421;4.7981
7422;4.6745
7423;4.6078
7424;4.7194
7425;4.977
7426;5.4162
7427;5.8871
7428;6.4236
7429;6.9564
7430;7.2478
7431;7.2236
7432;6.7569
7433;6.4051
7434;6.2132
7435;6.0214
7436;6.03
7437;6.1412
7438;6.3745
7439;6.6075
7440;6.8092
7441;7.0561
7442;7.0775
7443;7.0989
7444;7.0369
7445;7.0843
7446;7.273
7447;7.6301
7448;7.9389
7449;8.176
7450;8.378
7451;8.578
7452;8.778
7453;8.9987
7454;9.132
7455;9.2
7456;9.2
7457;9.222
7458;9.022
7459;8.822
7460;8.622
7461;8.574
7462;8.5383
7463;8.5027
7464;8.7093
7465;9.3152
7466;9.1212
7467;8.9271
7468;8.6959
7469;8.405
7470;8.0419
7471;7.644
7472;7.244
7473;6.844
7474;6.444
7475;5.96
7476;5.3708
7477;4.6474
7478;4.0255
7479;3.455
7480;2.9411
7481;2.4815
7482;2.1008
7483;1.7697
7484;1.5011
7485;1.4568
7486;1.5131
7487;1.5797
7488;1.5719
7489;1.5
7490;1.5
7491;1.5
7492;1.5
7493;1.5839
7494;1.7733
7495;2.0041
7496;2.4908
7497;3.2957
7498;4.3161
